Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
East Asia & Pacific (excluding high income),EAP,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.171997021,3.434586657,3.64352109,3.786488931,4.003778626,4.076394819,4.283239415,4.51885267,4.545655181,4.693543166,4.842528592,4.974650447,5.030065055,4.881883228,4.724280189,4.736834413,4.84377881,5.042689628,5.283136997,5.33934195,5.331147989,5.445210165,5.629900618,5.820503183,6.013486834,,,,,,,
Early-demographic dividend,EAR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44169729,7.449378975,7.565476427,7.532064393,7.535986479,7.482115706,7.711883784,7.763843725,7.720444156,7.618797391,7.790149176,7.763417108,7.731402559,7.927167513,8.034483529,8.195627433,8.319078683,8.484127208,8.439143002,8.266720129,8.507937022,8.757793051,8.755137207,9.041855535,9.119645366,,,,,,,
East Asia & Pacific,EAS,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.189491659,5.445777178,5.511177858,5.506081624,5.583015517,5.60422809,5.740263115,5.882591692,5.908638343,5.976214483,6.088668576,6.177596855,6.200824413,6.067855113,5.906195232,5.938839591,6.00621032,6.153836803,6.332492329,6.301057382,6.254268987,6.377342421,6.554298667,6.725367267,6.921692403,,,,,,,
Europe & Central Asia (excluding high income),ECA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.738948587,3.587465349,3.51408015,3.508773554,3.490224462,3.498747522,3.534952402,3.75818282,3.749519331,3.801088127,4.051157977,4.169263837,4.344342769,4.47211589,4.780408882,5.100115782,5.331372575,5.670256641,5.821010525,5.882581115,5.78882636,5.858367777,5.992711819,6.317738824,6.629814785,,,,,,,
Europe & Central Asia,ECS,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.387870218,6.350390118,6.526762441,6.614724067,6.933909019,6.965617985,6.970773543,7.303674227,7.465119037,7.676251279,7.9594336,8.02295304,8.166501642,8.133279665,8.351736967,8.591697895,8.836063982,9.259610196,9.350360816,9.498112031,9.295061483,9.619202729,9.66352349,9.885387773,10.49283527,,,,,,,
Ecuador,ECU,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.40478882,13.30090118,13.41478041,14.67238612,14.29408263,12.48129627,12.05534942,12.11492423,12.17566856,12.89072069,11.76139831,11.52846221,12.2972344,12.44695964,13.94658884,14.07188832,14.62646608,13.2117945,15.25303075,12.8779139,13.18913717,13.4350463,14.37650462,14.00342433,13.58711678,,,,,,,
"Egypt, Arab Rep.",EGY,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5942158,10.70744692,10.90153108,10.81800302,11.6916246,11.50450329,11.3798563,11.52668079,11.35720724,11.78162077,13.13403149,12.10867096,12.01885321,11.94725006,11.5050306,10.31577455,10.43109593,10.4284764,10.75755347,11.00510956,11.79643677,11.43876536,11.37506644,12.12566536,12.51202883,,,,,,,
Euro area,EMU,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.686483946,9.747967612,9.878586613,9.842504016,10.09036993,9.877943369,9.725851388,10.00506641,10.1345589,10.43972884,10.70312395,10.65883568,10.75895075,10.61736965,10.70738062,10.86494659,11.19112456,11.72309279,11.79770299,11.92215049,11.75752867,12.45302108,12.45475727,12.52675785,13.1956378,13.25836863,,,,,,
Eritrea,ERI,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87861452,11.7434877,11.63620085,12.00692695,11.64691603,11.44074224,11.92058446,11.63129432,11.55876953,11.52003795,11.56485122,11.71380894,11.6855376,11.63355268,11.49568321,11.66944733,12.15892483,12.42081014,12.95899081,13.56556528,13.59830092,13.70550908,13.322628,14.07723706,14.59216862,14.53480937,,,,,,
Estonia,EST,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.512473251,3.353350534,3.86541272,4.420044803,4.682838639,5.26422004,5.351416778,5.96174374,5.805545204,6.084959301,6.784795189,7.633020537,7.338162788,7.215286346,6.94363446,6.160872718,6.604984685,6.946485212,6.386185681,6.639809048,7.43742528,,,,,,
Ethiopia,ETH,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.601605803,1.437990974,1.282038797,1.392295748,1.383028293,1.415368609,1.538818138,1.542860881,1.44521962,1.47835027,1.520955066,1.587480956,1.565055963,1.484021923,1.636493892,1.785763303,1.92109322,2.076073978,2.232511993,2.363120451,2.586907039,2.782106015,2.938255568,3.139679226,3.359426776,,,,,,,
European Union,EUU,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.645096661,8.711673701,8.895053255,8.856958162,9.140526426,9.006147732,8.890132142,9.183867043,9.409160926,9.775069134,10.08866249,10.0492778,10.16031583,10.05253011,10.2033715,10.38401686,10.69171282,11.20822112,11.33737808,11.51961721,11.30790431,11.9296611,11.99897628,12.12560433,12.76729535,12.89588083,,,,,,
Fragile and conflict affected situations,FCS,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.873876594,3.503186492,3.558692268,3.478636162,3.325386137,3.202361293,3.292781135,3.364302107,3.684293911,4.023616638,4.207924925,4.295501252,4.426983427,4.346606645,4.806615553,4.986873957,5.347183959,5.618081797,5.815523141,5.943075229,5.829564,5.852066215,5.976888252,6.107924123,6.286993169,,,,,,,
Finland,FIN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.787397225,5.368756265,5.509901903,5.217942539,5.080041546,5.563465305,5.361923876,5.497377321,5.743237191,6.014530366,6.37064369,6.371038749,6.158656147,5.958532525,6.128361539,6.825168757,6.526031318,6.977058926,7.319946108,7.125073187,6.717837753,7.162499647,7.322167531,7.411198626,7.238723109,7.607573255,,,,,,
Fiji,FJI,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.54431198,,,,,,,,,,,,,,13.05449018,15.14731925,15.95230462,16.87305832,,,,,,,,,,,,,,
France,FRA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.769248877,8.383972319,8.666796638,8.472441492,9.013434776,8.835605944,8.480265138,8.952482438,9.01175253,9.335442027,9.607664669,9.473994715,9.558379166,9.467095445,9.59441132,9.713660631,10.11438415,10.4791465,10.45987361,10.61631202,10.49272239,11.14198454,11.15310561,11.1688767,11.75740978,11.74040549,,,,,,
Faroe Islands,FRO,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6105651,15.01379037,13.61134622,13.37222645,15.64574502,14.9772174,14.90477541,15.56796515,15.14429763,14.16870591,13.83797358,13.16620697,10.87967863,9.462311793,8.209536268,7.296589929,6.304867695,6.000699731,5.279713769,4.832449303,4.606946711,6.126850114,7.277011697,5.26523376,5.729801247,,,,,,,
United Kingdom,GBR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.767693967,8.385664637,8.449489861,8.57291283,8.833991441,9.042328311,8.834014384,9.487303418,9.690351235,9.957176717,10.32314191,10.50762503,10.93469733,11.0862333,11.3952195,11.6448187,12.09655847,12.87260046,13.05412298,13.22245497,13.08432649,14.26210069,14.0345432,14.45662865,15.93160791,16.25902149,,,,,,
Georgia,GEO,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.307283988,4.196281953,2.684648188,2.161414112,3.143352607,4.055611667,4.484865208,5.647722781,6.298913002,7.077840782,6.990307565,8.177749002,8.71513045,9.101642134,9.36855936,10.04999602,10.30391066,10.524461,11.98716715,11.21018208,11.80864023,11.17221136,11.36691172,11.19873064,10.38289296,,,,,,,
Ghana,GHA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.713713381,6.830695705,6.850972083,6.855519933,6.805796366,6.769662605,6.844806823,6.824628744,6.760319418,6.795585514,8.62325458,8.911002079,9.368597526,10.4162129,11.00597731,11.75827008,11.7431711,12.25262886,13.37288801,12.94584354,12.80783037,13.6840275,13.81881791,14.17392885,14.44772499,,,,,,,
Gibraltar,GIB,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.03144851,,,,,,,,,,,,,,32.44094311,31.67801993,29.84402167,26.35907118,,,,,,,,,,,,,,
Guinea-Bissau,GNB,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.06462828,,,,,,,,,,,,,,25.16372797,25.93566006,25.65012039,25.09301595,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.28940143,19.43741908,17.39712921,17.13691575,,,,,,,,,,,,,,
Greece,GRC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53902129,11.79999222,11.59687975,11.5567278,11.46849227,11.60649506,11.5684848,11.62703845,11.47196607,11.77776894,11.62266622,11.70632797,12.02941697,12.36899503,12.74768011,12.59336732,13.31570374,13.75613149,13.62020092,13.47038102,13.57442253,12.59194032,11.78520886,13.0689717,13.24449798,12.95117595,,,,,,
Grenada,GRD,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.98901312,,,,,,,,,,,,,,17.7877913,18.8740578,17.67257039,18.75474157,,,,,,,,,,,,,,
Greenland,GRL,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.40941416,11.50188937,11.43258244,11.9209759,11.76870716,11.66469014,11.68435741,11.653882,11.25154035,10.63697232,10.69947508,10.72428211,11.04660081,10.89856019,10.91435189,11.21155414,11.62968831,11.5097824,12.40529534,10.85906059,10.2614129,9.996781102,10.13391731,9.659771592,9.19367761,,,,,,,
Guam,GUM,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.421690133,,,,,,,,,,,,,,12.65483776,12.00688228,12.49656055,13.39521774,,,,,,,,,,,,,,
High income,HIC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.212065319,7.218709503,7.271709076,7.248574922,7.351505156,7.397543408,7.39502658,7.447940655,7.617261293,7.734659534,7.873240113,7.976421964,8.029129784,8.107668046,8.217992906,8.427440574,8.663663312,8.847540294,8.973975523,9.051957019,8.983420516,9.356636542,9.510479093,9.622221943,9.842452516,10.23173353,,,,,,
"Hong Kong SAR, China",HKG,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.06331527,19.42470314,17.36837435,18.60539362,19.54003722,20.085805,21.24777056,23.2173138,16.73705727,13.99324933,17.81033642,17.18352991,18.82310786,18.85586386,21.82233978,23.68640086,24.03757501,23.82339191,24.81567006,22.99499072,26.38374075,25.61876994,26.96321427,28.4125505,28.60111552,,,,,,,
Honduras,HND,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.308962318,7.963439571,8.099388908,8.43935851,8.146876947,8.136975184,8.255904145,7.905462169,7.627456033,8.611637868,9.03159119,8.602602263,8.578556301,8.250635968,8.131752212,8.250738037,9.048782901,8.182510948,8.599001405,8.756123223,8.869500081,8.306656427,8.541064787,8.652933488,8.658895863,,,,,,,
Heavily indebted poor countries (HIPC),HPC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.161672137,5.230070528,5.178500177,5.260384672,5.359833609,5.446107198,5.54547896,5.735385947,5.840841164,5.818791884,5.927441146,5.898340009,5.716437366,5.839086153,,,,,,,,
Croatia,HRV,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.906288316,9.167849798,9.20379719,9.11594733,9.158034785,9.785231331,9.716838803,9.989326527,9.829559331,10.24233263,10.52099213,11.09684941,11.2054826,11.7238328,11.2520098,11.24993227,11.51624915,11.95037331,12.15794491,12.70613745,,,,,,,
Haiti,HTI,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.97218234,16.29430731,14.85783552,14.5411862,13.93869335,12.99551406,11.79007205,11.4918251,11.73383235,11.89350936,12.39371495,12.08871513,10.865721,11.70636267,11.19969611,7.753435857,7.663287754,7.657932555,7.761604636,8.101495045,7.602137978,7.71865569,7.48625144,7.760746006,7.790316574,,,,,,,
Hungary,HUN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.216489752,6.575039103,6.390939023,6.792957411,6.637892976,6.474003049,6.811872021,7.165176858,7.440340418,7.929358912,8.05892081,8.439970505,8.603999269,9.057839954,8.939666001,9.367909589,9.603918185,9.796167126,9.750313189,9.528244973,10.00082912,10.49247631,11.1523662,11.44143725,11.31570674,,,,,,
IBRD only,IBD,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.787678788,4.817522512,4.925828038,5.017301348,5.201112091,5.217337882,5.391679476,5.598327036,5.720381053,5.81889948,6.021441459,6.088597475,6.155310667,6.100782967,6.115193985,6.188288192,6.318649946,6.526816571,6.662711756,6.642748508,6.650601766,6.732024344,6.847645959,7.03129148,7.196338651,,,,,,,
IDA & IBRD total,IBT,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.820491899,4.841289955,4.944225724,5.022565671,5.191436579,5.213553808,5.377695815,5.571440774,5.680158173,5.766996651,5.96526824,6.033918146,6.104707042,6.067578874,6.104012831,6.190309903,6.327159368,6.533670996,6.668427293,6.671995257,6.6882557,6.764915705,6.872116372,7.064038506,7.25990301,,,,,,,
IDA total,IDA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.201301092,5.111319858,5.147075054,5.07987698,5.088428097,5.172688942,5.22940925,5.291030549,5.276029365,5.250429186,5.403733073,5.490255204,5.600536605,5.723672983,5.984619692,6.212618597,6.423732092,6.612907999,6.735413306,7.021743161,7.153907124,7.172032914,7.172942498,7.468648861,8.125955213,,,,,,,
IDA blend,IDB,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.016286867,4.897865136,4.968897446,4.814812165,4.872969174,4.9690906,4.994757276,4.972318977,4.93426505,4.86449684,4.955926042,5.040803247,5.230098902,5.361842079,5.643663866,5.894336297,6.101764606,6.276433884,6.370115995,6.813302289,6.92337338,6.911649331,6.979355138,7.378340234,8.438826936,,,,,,,
Indonesia,IDN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.345951687,8.495337894,8.679230108,8.415181933,9.037719932,8.867766817,9.226407317,9.3459496,8.300640882,7.986675358,7.730882515,7.828606795,7.887982795,8.24165287,8.120079666,8.433015731,8.69247372,9.287766044,9.655269416,9.345493751,9.448139644,10.41338895,10.64223132,10.94788688,11.08827671,,,,,,,
IDA only,IDX,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.461388608,5.422503616,5.410580531,5.481020443,5.406431371,5.459531729,5.563037866,5.742855707,5.761962946,5.802295533,6.047341351,6.130764345,6.120538596,6.231250417,6.456670702,6.6464229,6.857882897,7.062860825,7.216630889,7.284296402,7.443784669,7.500020137,7.412974451,7.57593835,7.815730246,,,,,,,
Isle of Man,IMN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.179267454,5.023696976,5.112314212,5.230003363,5.372003515,5.464943643,5.702984032,5.70751785,5.918437088,6.090932053,6.179411029,6.385968724,6.436510284,6.780065342,6.947687063,7.215531891,7.407900079,7.548873033,7.417049499,7.264351458,7.540201001,7.612336797,7.649386983,7.954060715,8.03778746,,,,,,,
Not classified,INX,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.468926225,9.571083127,10.01010703,10.08845892,10.16508547,11.04875553,11.12814516,11.73107548,12.02822964,12.67539948,13.37296073,13.53622457,14.29616322,15.09181839,15.63309256,16.42547458,17.17568443,17.61413149,17.09607663,16.79688648,16.9736211,18.74529184,18.74552566,19.11209223,21.1658778,25.35246474,,,,,,
"Iran, Islamic Rep.",IRN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.598804487,7.726256491,7.581837468,6.938305223,6.143530082,6.010891436,6.627357292,6.001796868,6.015955532,5.409448859,5.874535746,5.544083053,5.793156531,6.090121449,5.826641476,5.417686657,5.44286142,5.563763614,5.204809854,5.267341866,5.57122571,5.607949527,5.187753218,5.011327818,4.903611094,,,,,,,
Iraq,IRQ,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.563048139,2.964086165,2.645161638,2.64781392,2.427028184,2.580138657,2.861042029,2.915202327,5.510540812,8.384454773,8.328551162,7.580930664,7.318573304,5.045023989,7.519111847,7.54962055,8.45294444,8.463838944,8.456708287,7.294548493,6.816464405,6.700367684,6.831439052,6.832247904,6.828463757,,,,,,,
Iceland,ISL,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.077897631,3.957397062,4.279182418,4.317686215,3.995080676,3.744338848,4.02540811,3.932061537,4.015845409,4.375774123,4.570566433,3.923105282,3.582456114,3.240796401,2.883964298,2.787825756,2.653774306,2.747592667,2.759836334,2.815941199,2.983194227,,,,,,
Israel,ISR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.537274587,9.824348046,9.669267215,9.823920253,10.43080448,10.42408957,9.962325099,10.12810541,9.789717809,10.53301904,11.42688689,10.94478296,11.33883165,10.65235777,11.42454642,11.19690412,11.84554809,11.58925605,12.69516743,13.44593698,13.43509431,,,,,,
Italy,ITA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.15915814,14.03152189,14.23763625,14.19049381,14.6812128,13.91281651,14.10132817,14.15814993,14.02179322,14.03362093,14.29320913,14.52331329,14.4588493,13.81752216,13.91765745,13.76837146,14.14389199,14.40083641,14.45267801,14.66065633,14.5582892,15.16483927,15.31825417,15.61098718,16.52465969,16.21748915,,,,,,
Jamaica,JAM,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.466980672,7.798972212,7.55403169,8.240812976,8.194802782,7.880250084,7.468760948,7.384131931,6.939120217,6.821399122,6.505381027,6.572332759,7.188655834,7.153185461,7.165533109,7.31806083,6.720635529,6.778415199,7.990639591,8.911118627,9.917665703,9.458079052,9.681055815,9.364951353,9.662075245,,,,,,,
Jordan,JOR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.640576707,8.494104268,8.645849102,9.119695654,8.929207838,8.900651525,8.85606258,8.95559882,8.921400416,9.252617421,9.21360314,9.796781984,9.866391942,10.0516115,9.079176597,9.144838597,9.629301232,9.903125449,10.82845165,10.77925845,11.57952354,11.95936337,11.02655997,11.49361487,11.2256289,,,,,,,
Japan,JPN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.245059675,9.476865655,9.343294417,9.240438138,8.858216639,8.860975533,8.950730241,8.944102424,8.996960401,8.826501151,8.894366367,9.075138221,9.094823204,9.305126272,9.213940651,9.414431517,9.558983529,9.789254818,10.05101901,9.943659836,9.778409729,10.56538427,10.95050027,11.09129695,11.44979927,11.78413512,,,,,,
Kazakhstan,KAZ,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.999350231,2.616079783,2.354961816,2.569105075,2.534490106,2.589189405,2.997489788,3.500609129,3.447828785,3.877625542,4.286564268,5.025855974,4.796561229,4.833147373,4.49544917,4.922940628,4.513767756,4.56900437,4.46473092,4.9729467,4.900115005,4.703687885,5.160915458,4.955678764,5.492161922,,,,,,,
Kenya,KEN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.903951398,7.869883693,7.606802852,7.447902387,7.560728093,7.533854542,7.56970865,7.516122394,7.483754512,7.491892632,7.279813464,7.453512369,7.39585697,7.449494059,7.447462941,7.614158054,7.775439139,8.130796598,7.872293499,7.679777609,7.945969955,8.182827435,8.453283018,8.295827354,7.8651227,,,,,,,
