Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Comoros,COM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,602.4709707,647.9005618,671.4028731,713.232454,724.9567914,759.8461669,790.7873276,842.0048902,850.0556346,922.005233,953.1163479,923.6390437,908.28253,978.0431719,994.7814566,1062.907479,1129.387146,1127.11776,1062.682344,1058.813211,1108.842525,1390.452985,1319.973266,1256.465754,1271.531794,1241.714836,1352.348398,1307.367076,1429.475859,1500.555515,1478.823514,1550.22664,1633.95494,1668.54778,1709.034551,1809.202562,1870.487491,1872.756097,1827.913183,1869.651417,1866.482504,1922.901123,1919.844058,1922.883198,,,,,,,
Caribbean small states,CSS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751.273566,2792.850554,2848.071173,3074.292064,3048.65681,3204.185388,3235.190152,3071.286087,2652.586806,2691.495094,2817.533823,2905.474071,2871.761608,2962.448237,3053.974642,,,,,,,
Cuba,CUB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,497.0246659,506.9095325,540.2281197,565.8069256,618.2269751,667.2317548,718.735274,787.0514922,863.8618574,843.5018601,967.9587676,1010.00376,1050.919362,1112.608078,997.7294413,1068.147268,1087.062829,1144.316979,1182.652118,1208.938257,1044.912866,900.5217852,836.1825651,894.4442776,916.1043363,972.3588303,1039.449528,1045.881195,1081.923966,1140.035861,1160.503871,1188.266732,1196.601512,1177.964693,1156.666205,1227.284797,1300.279231,1318.747506,1328.082452,1295.700593,1325.195531,1372.853645,1430.630833,1447.666993,,,,,,,
Curacao,CUW,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,4091.214405,4312.504231,4478.871706,4576.982966,4640.27788,4665.359206,4623.341518,4725.598452,4815.659008,4877.02731,4857.733013,4950.000333,4961.662885,4574.174016,4230.212624,3438.96975,3829.495035,3939.592909,4253.523619,4662.998624,4771.369016,5162.877314,5537.113909,5883.979811,6090.713041,6301.860484,6280.791529,6769.477823,7000.028689,7291.199761,7222.174867,7282.999884,7521.02019,7571.241207,7613.070072,7243.041936,7323.540845,7149.712092,7423.399372,7471.268233,7379.119677,5062.858345,4934.274681,4797.670436,,,,,,,
Cayman Islands,CYM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,954.3569109,1099.410148,1189.479103,1033.018032,1037.238249,1154.317981,1233.977337,1302.759893,1375.796406,1427.883773,1440.691532,1526.800885,1624.081066,1632.674613,1698.86724,1794.346866,1868.822192,2009.36311,2217.100999,2362.714014,2431.604095,2803.446561,2978.258711,3031.580543,2762.001721,2795.270312,2846.888646,3077.646339,3159.081151,3355.701159,3438.947794,3683.590004,3891.637927,3914.854852,4062.437926,4198.257027,4335.708226,4509.378519,4523.958256,4516.299219,4164.752691,3960.033064,3516.805945,3548.868092,,,,,,,
Czechia,CZE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,3424.202043,3595.796844,3729.994741,3860.355236,4031.268703,4173.440113,4292.927434,4499.956942,4392.392362,4585.123745,4639.733778,4675.599957,4812.155458,4959.820286,5141.665211,5259.312138,5447.305282,5504.923287,5576.934733,5600.407612,5256.302082,5077.660185,5032.403649,5186.969442,5470.670661,5729.386255,5660.060028,5604.80954,5493.85153,5703.816739,5892.172595,5894.233119,6074.849142,6230.398228,6357.421095,6528.53015,6518.217413,6489.126257,6139.35206,6348.424398,6298.727678,6304.571923,6284.790806,6258.891037,,,,,,,
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1586.749415,1683.414913,1790.686877,1916.927528,2060.547354,2194.206061,2300.499798,2362.908943,2579.749915,2815.221348,3834.178407,4064.454716,4335.769625,4654.985048,4803.423204,4743.944833,5146.932578,5285.260786,5574.745217,5786.127216,5797.499753,5832.064871,5822.027359,5965.458193,6239.971816,6448.539859,6530.238714,6666.219595,6776.307912,6835.329908,6639.731691,6564.797195,6445.874,6288.41635,6244.957228,6327.709754,6403.333726,6427.798768,6479.490249,6505.132999,6635.421406,6762.653396,6900.780527,7009.726492,7108.962524,7138.221485,7212.437448,7229.089913,7187.764009,6817.158398,7264.322591,7281.272174,7270.152523,7217.529089,7035.482975,,,,,,,
Djibouti,DJI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1089.6141,1192.405296,1355.93162,1497.924104,1624.498737,1818.654796,1984.41608,2128.489455,2339.213502,2620.475647,2893.224397,3059.362184,3346.825344,3428.211175,3245.993249,3414.520001,3793.718246,3999.670625,4314.445536,4541.900301,4599.234008,4589.996977,4678.954475,4739.654345,4979.635611,5351.125048,5618.554627,5794.394565,5858.057563,5853.960005,5944.828367,6217.335513,6236.258477,6306.869562,6539.535706,6424.537292,6646.685948,6607.201412,6504.256329,6508.513381,6482.488628,6490.092993,6533.752014,6602.63638,6615.569959,6659.000427,6824.745939,6668.390266,6534.12385,6219.701092,6327.506456,6165.97362,6038.552307,6039.432,5858.801536,,,,,,,
Dominican Republic,DOM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,329.7940081,310.7009163,402.9944861,367.3736819,405.7611027,384.5038639,424.9708392,412.8875506,475.4825214,444.9424928,446.8803672,331.0069744,369.2730348,448.0982804,480.2270187,488.0746683,481.418616,382.9266512,336.3880944,391.4992894,400.9121783,543.2631332,510.8186641,528.3576996,498.4908675,634.7729258,638.0308601,1092.231632,1270.422644,1316.974037,1277.765473,1379.290585,1354.618888,1119.966578,1225.562938,1320.850721,1349.895971,1368.483793,1315.912078,1383.320265,1415.021421,1484.415827,1535.091239,1597.142222,,,,,,,
Algeria,DZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,141.1028888,151.2491769,168.6677191,181.8709506,206.6813137,227.8716617,239.2292557,286.4005939,322.8934956,338.8052688,372.3253103,415.2480068,425.971991,448.9207718,472.7802338,489.9365906,459.0415347,485.8718498,526.6878127,536.6000585,537.9219064,565.6433606,553.6235638,556.4304206,565.4184831,576.0638551,580.9126744,624.0336568,658.7670639,689.2367578,714.7851262,736.1335584,791.523977,808.6081082,895.8423919,867.7413064,899.1041533,951.7034508,869.7001881,1020.070535,1126.957018,1242.063895,1283.610433,1368.621519,,,,,,,
East Asia & Pacific (excluding high income),EAP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,143.2333186,154.398704,166.817757,166.0476399,186.3604214,191.7906928,206.3311651,227.8278841,245.6203221,258.7249195,261.6321448,273.6889236,289.3955731,305.269731,329.187068,351.123127,380.8604878,412.7487063,438.3068794,461.0076459,492.7695249,537.1675038,584.5215674,642.3861039,680.4402421,727.9448805,759.7366285,771.5436106,807.338213,873.9161931,939.2803932,1029.033474,1167.315788,1323.540294,1467.359347,1654.094112,1863.209494,1952.144564,2079.861513,2327.984348,2573.732231,2708.883911,2919.775409,3033.604944,,,,,,,
Early-demographic dividend,EAR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,192.8316589,205.4706693,217.1392865,227.945388,242.3938269,258.6342496,270.2997204,287.0761626,308.4251432,325.3816086,342.1361328,356.5454297,370.1259029,396.0923728,410.3051951,429.1734896,449.7305174,470.8210048,487.3230223,531.0243238,548.6567699,565.3407475,582.1903241,604.0395312,620.4893545,646.421341,671.4988471,688.8624344,701.753326,723.4467226,730.023195,751.1040575,785.465933,810.4222477,842.2141873,883.0418111,916.761026,936.7590307,951.2797157,1004.804544,1054.384227,1080.84008,1105.289016,1135.907762,,,,,,,
East Asia & Pacific,EAS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,472.2045063,510.5330238,551.999049,546.382005,573.4875568,603.4861079,632.3789145,674.0759115,709.1148284,712.6992552,719.2582834,727.2437267,764.7958838,801.1182388,836.0461035,863.2268629,919.881183,975.3879364,1027.559255,1096.981417,1143.892446,1188.848458,1243.858416,1335.039396,1387.911013,1449.969194,1499.180498,1512.85312,1564.89885,1664.028246,1726.042797,1824.698438,1947.118721,2112.313205,2258.802238,2431.936379,2642.571249,2696.30009,2791.099853,3071.401524,3268.766767,3381.784565,3567.221542,3661.130009,,,,,,,
Europe & Central Asia (excluding high income),ECA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4635.793728,4505.947727,4182.450033,3870.539835,3543.57506,3478.842891,3396.218378,3330.984399,3286.186655,3326.188706,3428.177273,3467.451371,3488.685791,3610.294968,3712.97532,3804.326756,3995.166332,4108.53016,4178.391473,3960.383871,4173.913028,4274.395953,4346.748235,4312.140136,4333.228901,,,,,,,
Europe & Central Asia,ECS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5055.477595,5019.755874,4866.134023,4711.779057,4598.62119,4644.843371,4688.847984,4697.994254,4739.042208,4809.137146,4937.535566,5028.524445,5074.601745,5188.673359,5295.353421,5374.531238,5489.984675,5548.298776,5579.568399,5292.050123,5525.671251,5487.300156,5519.860333,5457.658671,5369.36502,,,,,,,
Ecuador,ECU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,142.1835872,147.0851579,160.7036917,171.6074218,193.0820883,219.7321075,247.7798063,286.6693687,321.3636117,353.1286547,377.2477127,396.028886,400.6424377,403.5252659,389.4401215,409.2687787,442.2688567,442.1357806,436.3290185,470.6293505,498.7704326,513.0003769,509.3943327,543.1079487,547.0656824,608.3962246,652.7448903,686.4926847,636.3173324,637.6268591,650.3434154,692.3166319,719.4848218,827.5830681,797.7480339,865.5826397,955.8067435,1080.307602,1107.322737,1139.591256,1212.516722,1276.230258,1328.055372,1375.862154,,,,,,,
"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,202.9476401,199.2801253,196.170468,216.4755876,238.8100718,272.3646594,306.5256396,320.1076682,344.1743847,378.1610529,413.389232,452.6277372,496.8147661,514.0885089,489.3891765,580.7953137,610.4124691,624.585094,645.8254383,665.0222155,680.2644253,682.8735774,696.9284255,707.4854761,724.0492249,779.376924,815.7330788,856.2661161,909.6255477,942.1985182,990.6215369,1036.767076,1099.280519,1138.831734,1205.281396,1271.182184,1355.493646,1396.747607,1458.753776,1494.915676,1597.543876,1596.464267,1595.17419,1592.219894,,,,,,,
Euro area,EMU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1215.724042,1296.499233,1394.806495,1501.49832,1625.890959,1730.760647,1845.788722,1938.323704,2089.240178,2274.958866,2678.402135,2825.386916,3034.477872,3266.261203,3382.242632,3336.872343,3629.650538,3720.964934,3918.92548,4115.623812,4204.665047,4245.430666,4254.033979,4355.554656,4558.06101,4739.682744,4851.17594,5005.688257,5144.111587,5285.902973,5306.800438,5401.190718,5414.812775,5357.464778,5442.224223,5563.645285,5700.306361,5796.125179,5929.250594,6061.53228,6235.865112,6377.200471,6480.215542,6618.981274,6741.218258,6784.598445,6855.680009,6861.00901,6853.558858,6495.91049,6772.781692,6643.472438,6636.719001,6536.447196,6352.36636,,,,,,,
Eritrea,ERI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.02405222,64.60016786,69.03304774,68.60681803,74.64423629,80.73099516,70.17534796,74.68776483,71.8799104,78.8000619,84.79153843,87.81219497,85.04816984,85.46006472,80.55295437,83.72725011,80.51157454,84.30915779,86.41155983,89.47583373,92.84891207,94.64965521,96.28621076,,,,,,,
Spain,ESP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,494.7956001,550.4363314,613.2474471,663.9368538,745.3843731,822.9567408,925.930687,1033.076974,1154.526781,1293.58961,1415.841018,1534.982698,1703.508295,1873.677422,2024.095268,2054.343236,2256.141019,2294.473888,2399.030102,2528.949623,2644.222979,2671.283289,2658.241671,2792.159863,2903.337939,2975.08323,3004.279632,3094.082265,3217.948159,3442.948711,3536.749972,3607.700136,3690.591004,3638.526631,3756.039201,3917.324643,4008.939416,4324.420646,4479.047315,4820.675034,5167.809673,5422.51569,5576.546265,5676.140491,5892.307411,6111.219223,6105.075849,6054.374438,6025.772757,5652.595933,5706.563063,5599.377374,5573.401182,5409.411338,5355.987006,,,,,,,
Estonia,EST,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5755.894502,5617.063576,4933.823237,4049.853828,4354.830108,4244.644078,4556.391169,4811.598138,4733.954908,4460.368108,4540.492561,4680.447946,4767.462935,5158.602778,5429.525522,5531.545829,5869.424789,6277.411463,6364.56783,5975.953811,6506.318181,6314.414448,6689.367776,6664.658569,6732.367473,,,,,,,
Ethiopia,ETH,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,18.96933682,18.86834871,17.95120634,17.21257141,16.64972601,16.06062945,14.98737885,15.61630476,17.1467256,18.17116834,19.04025713,19.56284932,20.40005715,21.47800838,20.08143531,20.14217286,20.55915439,19.41069795,18.74623046,22.5990716,21.78726458,21.47599743,23.14484666,23.48067324,23.90540724,24.31435827,23.72884899,23.56798627,22.74208756,22.48184434,26.23917739,25.8887965,28.2360641,30.34487206,33.04507529,36.91757104,38.9286404,40.29299014,41.41520111,47.43506033,51.59123116,56.1665231,62.93495288,68.05233164,,,,,,,
European Union,EUU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1253.29909,1341.24065,1441.83774,1541.119436,1668.549248,1757.830744,1872.361937,1975.600165,2128.963324,2313.194681,2674.216453,2764.847297,2968.205796,3186.181383,3299.723734,3310.47035,3584.25457,3685.836873,3875.481998,4040.053593,4133.9153,4164.60233,4187.388031,4313.685063,4517.424805,4699.589515,4809.52428,4968.009487,5089.738397,5193.653174,5135.875458,5150.096387,5110.148572,5065.873234,5133.194247,5256.018776,5388.165038,5448.607402,5541.598446,5624.25445,5780.010738,5916.734134,5996.175788,6126.976688,6241.935402,6295.171088,6380.515299,6405.322746,6409.017747,6082.272577,6350.118405,6247.455559,6247.725054,6160.360595,6021.525547,,,,,,,
Fragile and conflict affected situations,FCS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,139.27222,150.2188344,160.6596194,168.8923622,178.7565895,188.9957172,199.6267057,215.2942524,243.0131354,264.3528735,271.3220826,283.0721175,300.6445214,311.42027,324.4997386,330.0366112,340.3545473,349.1001786,345.172501,903.5800267,871.9616963,832.6484926,781.2479412,713.8787456,692.5257676,655.4615214,640.2723984,621.2115022,608.3642163,594.6178242,598.2767116,612.7577995,611.9803523,643.4359681,639.8696658,661.0790288,661.8621158,649.888523,621.2187194,680.8483374,682.280555,642.376917,642.1532269,590.5382742,,,,,,,
Finland,FIN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1873.292466,2187.623641,2389.209882,2479.15851,2715.375011,2938.384638,3197.864859,3345.387846,3628.685289,4071.556095,4570.906802,4889.504272,5516.140525,6046.830306,6140.186681,5946.377328,6545.746799,6726.663687,7330.414466,7930.631374,8295.786096,8493.605369,8533.161741,9124.164631,9808.466257,10482.83161,10622.88818,11358.39475,11778.27227,12034.75727,12485.68365,12470.73043,12514.10157,13012.66943,13603.27636,13591.39667,13721.92376,14454.93873,14846.42082,15075.86719,15305.40981,15709.88325,16140.06697,16445.57256,16777.56585,16117.89033,17215.03729,17160.86312,16349.23333,15243.11039,16484.09428,15710.97376,15689.22331,15510.8355,15249.98938,,,,,,,
Fiji,FJI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1461.824367,1552.978193,1662.024868,1765.430747,1916.218774,2009.932237,2117.287536,2205.983501,2283.664017,2484.909947,2638.788452,2761.701387,2938.282782,3171.958353,3276.068164,3267.645999,3611.495845,3707.425851,3947.605444,4216.564854,4430.7277,4585.465284,4620.524836,4713.243108,4950.111594,5267.407464,5520.793713,5665.174275,5753.484383,5878.082997,5988.66036,6359.962606,6475.928108,6453.066166,6530.36863,6621.746238,6904.768053,6832.555988,7014.743792,7148.386845,7223.473452,7341.065258,7297.953479,7528.088823,7660.0972,7651.768968,7539.47998,7512.932678,7642.891013,7337.60702,7734.361875,7232.708161,7363.151181,7367.441453,6939.943525,,,,,,,
Faroe Islands,FRO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,183.6990092,210.5131217,255.0024556,292.7932787,375.3731118,477.4113695,631.7173935,606.6265525,706.667324,702.196567,767.3259601,835.8821406,891.3842717,944.3051918,994.7669653,997.3419361,975.6733583,964.0351481,806.0561897,888.0723642,876.2419616,855.948165,838.1907095,740.6655566,746.0132411,821.3099067,828.9498443,888.5531214,872.849309,849.2185383,866.377364,889.1731063,896.6931177,875.0202878,873.588219,899.8132488,921.4246722,931.8878135,894.4435642,908.7694794,919.0409027,941.9041163,1031.423185,1118.536954,,,,,,,
United Kingdom,GBR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2412.137405,2553.693182,2780.657277,3002.087605,3127.462963,3330.18388,3425.803087,3506.887062,3762.590176,4006.330969,4166.932402,4254.652412,4372.636946,4671.718297,4534.254275,4492.421629,4587.688515,4668.423169,4729.849387,4922.915733,4683.932739,4572.953846,4480.335413,4549.175288,4597.739693,4826.714526,4953.653576,5082.439806,5232.737649,5295.224527,5356.57521,5451.677171,5452.393333,5491.989118,5380.264265,5575.808489,5815.828404,5831.957547,5908.87149,6007.484416,6114.529259,6141.982551,6142.749834,6174.550896,6138.754137,6270.984059,6200.554113,6102.396768,6015.726861,5643.128595,5700.855864,5471.933475,5449.259473,5409.626422,5130.390253,,,,,,,
Georgia,GEO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039.150354,2696.705887,2125.166718,1936.836961,1988.595713,1492.360429,1150.78949,1331.520883,1517.812559,1563.795947,1574.391404,1583.559873,1653.380721,1749.863857,1814.45966,1916.479029,1769.171675,1829.976908,1881.537211,1833.044561,2049.544524,2289.134849,2329.92587,2498.340357,2693.97276,,,,,,,
Ghana,GHA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,303.4402261,336.4313633,380.608594,386.8341691,363.3746555,372.727925,377.9041625,307.1691616,366.1965104,387.7711427,380.9068399,343.822666,151.7236695,86.26577639,152.5846022,243.2062224,271.8927467,288.0379659,292.0455392,309.4455603,322.5303344,338.2066783,325.2294736,326.6855053,341.0197241,354.0683961,379.1868203,265.1924892,347.8684207,319.7477491,324.8235988,298.4344691,212.0067058,210.6229564,235.4096784,284.0866536,233.7154214,253.1027699,251.9762723,268.859259,305.312448,331.2140746,363.4071951,339.1927426,,,,,,,
Gibraltar,GIB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,1662.418264,1646.964096,1705.493867,1655.927139,1751.689129,1775.442085,1729.187987,1720.203616,1817.038228,1809.702791,1873.763836,1974.84669,2044.70629,2049.465055,2127.362768,2210.06104,2192.982456,2357.142857,2780.988154,2708.935828,3223.654958,3562.813138,3687.58758,3775.383036,3830.439224,3892.182896,3918.154114,4052.684904,4188.481675,4361.77499,4400.995635,4481.571777,4593.477262,4596.740493,4836.220202,4934.599655,5000.666756,5296.401079,5483.630228,5501.887275,5236.427873,5317.164179,5646.231218,5916.43042,,,,,,,
Guinea,GIN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,241.7266532,272.5632736,305.3893045,342.1141855,407.970033,475.4200801,625.2865365,742.2771395,802.7901448,917.6127387,1023.791495,1198.273906,1360.952444,1547.974787,1562.259053,1655.770974,1802.865648,1895.046441,2100.963535,2180.607185,2247.445036,2263.768905,2270.490881,2424.586612,2561.692581,2666.317707,2724.231939,2859.129882,3097.544352,3205.114863,3221.40532,3253.220687,3398.383758,3459.422977,3598.523798,3708.997588,3832.66722,3989.116107,4175.734566,4316.32629,4586.32987,4719.147217,4909.639698,5091.292424,5200.024354,5297.200025,5434.576469,5701.330854,5805.192546,5627.883706,5333.439556,5389.333122,5534.897159,5028.995794,5062.606422,,,,,,,
Grenada,GRD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,123.4443551,142.7383648,151.0634354,127.9548905,169.7886743,203.0308535,214.8871912,220.0575777,226.9148714,266.1695073,223.7248462,194.9699408,167.7702834,172.2325418,180.7450348,150.1556894,171.1382228,168.0999719,191.6875946,205.1907628,210.6097852,260.8953951,246.7668285,269.9869549,299.121611,261.9355787,242.7615981,317.1221998,365.5708147,332.1897665,359.5987555,364.8481937,453.8742172,486.9064354,486.1645073,540.4390869,552.4961496,540.8572883,549.9211082,556.0430604,550.2869363,550.2659935,578.9026189,601.1897311,,,,,,,
Guam,GUM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2271.07759,2391.692734,2550.277465,2724.152343,2919.004116,3067.785834,3273.494367,3463.343195,3745.926779,4063.435245,4405.462362,4140.330915,4435.982876,4733.97394,4755.300286,4780.669933,5074.818438,5261.309614,5460.63906,5631.75146,5701.301402,5765.236305,5665.250567,5836.901641,6141.540499,6317.724302,6416.839217,6686.797021,6927.983728,7103.035372,7202.123582,7366.727537,7368.289508,7470.662972,7637.665541,7816.673243,7989.995409,8094.409512,8242.624164,8387.872606,8663.221761,8584.522927,8736.018035,8820.093779,8954.27419,9120.213243,9135.042683,9225.025215,9183.848915,8783.874153,9157.490377,9049.243676,8989.59938,8989.369119,8930.522686,,,,,,,
"Hong Kong SAR, China",HKG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,1297.802388,1311.960423,1416.446624,1351.363699,1439.393939,1610.004427,1804.873792,1950.723085,2003.164493,2156.583911,2229.617625,2361.477823,2624.83396,2786.453991,2918.331439,3196.792528,3845.354359,4072.073353,3936.723998,4177.929705,4401.251739,4507.887251,4698.695136,4835.470723,4849.823752,4915.701966,4968.486586,5325.733148,5268.145009,5446.661665,5549.945638,5647.899646,5713.882451,5782.560625,5878.441848,5882.807601,5907.349305,5883.037742,5950.83754,5973.349278,5959.895922,6031.244318,5941.160902,6083.269936,,,,,,,
Honduras,HND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,123.4524417,123.8150879,139.8227271,144.74553,151.9356634,158.32967,176.6865575,176.8830724,200.3966434,205.135535,218.4439603,215.4073802,225.4830122,232.2897268,275.771345,272.8338938,319.002405,330.6744042,324.8077407,360.7590703,345.0142364,322.370974,335.4654064,298.9597968,347.5070327,394.5420017,407.3818967,437.0268416,439.2218132,482.3693333,489.1880663,509.9781934,533.0551838,531.5974048,565.3957446,575.5822961,625.6576156,646.2779709,614.8138608,608.0985378,653.0585547,625.6563221,631.5385133,608.1390944,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9518096,139.9000652,139.8462706,142.6996616,151.0141412,157.1570427,167.1825034,169.446238,168.964246,171.0091092,180.7012492,186.89462,199.7156586,205.2683979,211.4395837,,,,,,,
Croatia,HRV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966.277666,2608.859587,2227.798396,2218.254989,2203.127069,2314.703584,2405.039875,2609.968864,2631.430882,2778.887634,2828.815062,2993.272463,3191.409738,3257.889868,3429.354644,3582.246073,3744.468715,3846.674077,3990.29632,3818.422501,3922.310867,3900.601361,3819.280253,3754.268698,3714.382988,,,,,,,
